Ngày,Số CT,Diễn giải,TK Nợ,TK Có,Số tiền
2023-12-19,1465,Giá vốn (80%): Máy hủy giấy Magitech DM - 120C,632,1561,2733333.6
2023-12-19,1465,Máy hủy giấy Magitech DM - 120C,131,511,3416667.0
2023-12-19,494469,MÁY TÍNH XÁCH TAY (NB) HP 240 G10 i3-1315U/8G/256GSSD/14.0FHD/WL/BT/3C/W11SL/BẠC(8F129PA),6422,1111,20785454.0
2023-12-19,494469,MÁY TÍNH XÁCH TAY (NB) HP Pavilion X360 14-ek1048TU i5-1335U/8G/512GSSD/14.0FHDT/PEN/FP/WL/BT/3C/W11SL/VÀNG(80R26PA),6422,1111,18312727.0
2023-12-19,494469,MÁY TÍNH XÁCH TAY (NB) HP Pavilion 15-eg3092TU i7-1355U/8GD4/512GSSD/15.6FHD/WLax/BT5/3C41WHr/ALUp/W11SL/VÀNG(8C5L3PA),6422,1111,19192727.0
2023-12-19,494469,MÁY TÍNH XÁCH TAY (NB) HP Pavilion 15-eg3033TX i5-1335U/16GD4/512GSSD/15.6FHD/WL/BT/3C41WHr/ALUp/W11SL/2G_MX550/VÀNG(8U6L6PA),6422,1111,17832727.0
2023-12-19,494469,MÁY TÍNH XÁCH TAY (NB) HP Pavilion 15-eg3099TU i3-1315U/8GD4/256GSSD/15.6FHD/WLax/BT5/3C41WHr/ALUp/W11SL/BẠC(8C5M0PA),6422,1111,12232727.0
2023-12-19,494469,MÁY TÍNH XÁCH TAY (NB) HP 14s-dq5121TU i3-1215U/8GD4/512GSSD/14.0FHD/Wlac/BT5/3C41WHr/W11SL/BẠC(8W355PA),6422,1111,10391818.0
2023-12-19,1466,"Giá vốn (80%): Bộ chuột,bàn phím máy vi tính X1800S",632,1561,210908.8
2023-12-19,1466,Nguồn Jetek Model 400ELITE V2,131,511,1840910.0
2023-12-19,1466,Tai nghe Logitech H151,131,511,736362.0
2023-12-19,1470,Giá vốn (80%): Dây cáp mạng(xoắn) Ensoho EN-U5CA24 UTP Cat5e,632,1561,945454.4
2023-12-19,1466,Ổ CỨNG VI TÍNH ( SSD) Lexar  SSDNS100 256GB Sata III6Gbs ( LNS100-256RB)(LNS100-256RB,131,511,2045455.0
2023-12-19,1471,Giá vốn (80%): Mực Laser TN-2385 Brother,632,1561,327272.8
2023-12-19,1471,Mực Laser TN-2385 Brother,131,511,409091.0
2023-12-19,494848,Chiết khấu thương mại S2023-01701 24/11/2023,6422,1111,3213637.0
2023-12-19,1470,Dây cáp mạng(xoắn) Ensoho EN-U5CA24 UTP Cat5e,131,511,1181818.0
2023-12-19,1470,"Giá vốn (80%): Thiết bị định tuyến TP-Link 2.4GHz,Archer C6",632,1561,400000.0
2023-12-19,1470,"Thiết bị định tuyến TP-Link 2.4GHz,Archer C6",131,511,500000.0
2023-12-19,1470,"Giá vốn (80%): Thiết bị chuyển  mạch TP-Link, TL - SF1024D",632,1561,618181.6
2023-12-19,1470,"Thiết bị chuyển  mạch TP-Link, TL - SF1024D",131,511,772727.0
2023-12-19,1468,Giá vốn (80%): Bộ lưu điện Santak - TG500,632,1561,836364.0
2023-12-19,1468,Bộ lưu điện Santak - TG500,131,511,1045455.0
2023-12-19,1469,Giá vốn (80%): Chuột máy tính Dell MS116,632,1561,283636.8
2023-12-19,1469,Chuột máy tính Dell MS116,131,511,354546.0
2023-12-19,1467,Giá vốn (80%): Phần mềm Kaspersky KL1867MUAFS,632,1561,416000.0
2023-12-19,1467,Phần mềm Kaspersky KL1867MUAFS,131,511,520000.0
2023-12-19,1467,Giá vốn (80%): Phần mềm Kaspersky KL1171MUAFS,632,1561,384000.0
2023-12-19,1467,Phần mềm Kaspersky KL1171MUAFS,131,511,480000.0
2023-12-19,1466,Giá vốn (80%): Máy In Canon Laser LBP-2900,632,1561,2800000.0
2023-12-19,1466,Máy In Canon Laser LBP-2900,131,511,3500000.0
2023-12-19,1466,Giá vốn (80%): Ổ CỨNG VI TÍNH ( SSD)Lexar SSDNS100 512GB Sata III 6Gbs ( LNS100-512RB)(LNS100-512RB),632,1561,1636363.2
2023-12-19,1466,Ổ CỨNG VI TÍNH ( SSD)Lexar SSDNS100 512GB Sata III 6Gbs ( LNS100-512RB)(LNS100-512RB),131,511,2045454.0
2023-12-19,1466,Giá vốn (80%): Ổ CỨNG VI TÍNH ( SSD) Lexar  SSDNS100 256GB Sata III6Gbs ( LNS100-256RB)(LNS100-256RB,632,1561,1636364.0
2023-12-19,1466,Giá vốn (80%): Tai nghe Logitech H151,632,1561,589089.6
2023-12-19,494848,CHUỘT VI TÍNH (MOUSE) LOGITECH B175 WIRELESS/OPTICAL/AA/ĐEN (BLACK)/NB(910-002635),6422,1111,6636350.0
2023-12-19,5383,MÁY TÍNH XÁCH TAY (NB) HP Pavilion 15-eg3098TU i3-1315U/8GD4/256GSSD/15.6FHD/WLax/BT5/3C41WHr/ALUp/W11SL/VÀNG(8C5L9PA),6422,1111,24465454.0
2023-12-19,27932,Chíp vi xử lý INTEL CORE I5 12400 - 2.50GHZ (BX8071512400   S RL5Y)+Quạt,6422,1111,3772727.0
2023-12-19,1474,Bộ nhớ Máy Tính Xách Tay Kingmax 4GB DDR4 - 2666,131,511,4909100.0
2023-12-19,1474,Giá vốn (80%): Cạc màn hình Asus CerberusGTX1050TI - O4G,632,1561,4800000.0
2023-12-19,1474,Cạc màn hình Asus CerberusGTX1050TI - O4G,131,511,6000000.0
2023-12-19,1474,"Giá vốn (80%): Máy tính xách tay   HP 240G8 (i3-1005G1/4GB DDR4;256GB SSD,14.0FHD Wlac,BT4.2, 3C41WHr,W11SL_617K5PA",632,1561,11200000.0
2023-12-19,1474,"Máy tính xách tay   HP 240G8 (i3-1005G1/4GB DDR4;256GB SSD,14.0FHD Wlac,BT4.2, 3C41WHr,W11SL_617K5PA",131,511,14000000.0
2023-12-19,1474,Giá vốn (80%): Chuột máy tính LogitechM221,632,1561,2400000.0
2023-12-19,1474,Chuột máy tính LogitechM221,131,511,3000000.0
2023-12-19,1474,Giá vốn (80%): Bàn phím + Chuột LogitechMK220,632,1561,1570910.4
2023-12-19,1474,Bàn phím + Chuột LogitechMK220,131,511,1963638.0
2023-12-19,1474,Giá vốn (80%): Bộ nhớ Máy Tính Xách Tay Kingmax 4GB DDR4 - 2666,632,1561,3927280.0
2023-12-19,1474,Giá vốn (80%): Cạc màn hình Asus GT730-SL- 2GD5 - BRK,632,1561,2880000.0
2023-12-19,1474,Giá vốn (80%): Máy tính xách tay (NB)Lenovo IdeaPad 3 15 IAU7 i3-1215U/8GD4/512GSSD/15.6FHD (82RK001NVN),632,1561,14981817.6
2023-12-19,1474,Máy tính xách tay (NB)Lenovo IdeaPad 3 15 IAU7 i3-1215U/8GD4/512GSSD/15.6FHD (82RK001NVN),131,511,18727272.0
2023-12-19,1474,Giá vốn (80%): Máy tính xách tay(NB) Lenovo IdeaPad 3 14 IAU7 i3-1215U/8GD4/512GSSD/14.0FHD(82RJ001AVN),632,1561,14981817.6
2023-12-19,1474,Máy tính xách tay(NB) Lenovo IdeaPad 3 14 IAU7 i3-1215U/8GD4/512GSSD/14.0FHD(82RJ001AVN),131,511,18727272.0
2023-12-19,1474,Giá vốn (80%): Máy tính xách tay AsusA415EA - EBI750W (i3-1125G4/8GB/256GB (90NB0RLB-M32730),632,1561,15854545.6
2023-12-19,1474,Máy tính xách tay AsusA415EA - EBI750W (i3-1125G4/8GB/256GB (90NB0RLB-M32730),131,511,19818182.0
2023-12-19,1475,BỘ LƯU ĐIỆN SANTAK - MÃ HÀNG BLAZER - 2200 PRO,131,511,4172727.0
2023-12-19,1472,Giá vốn (80%): Máy Tính Xách Tay (NB) DellVos 13 5320 i5 -1240P/8GD5/256SSD/13.3FHD (M32DH1),632,1561,14254545.6
2023-12-19,1472,Máy Tính Xách Tay (NB) DellVos 13 5320 i5 -1240P/8GD5/256SSD/13.3FHD (M32DH1),131,511,17818182.0
2023-12-19,1474,Cạc màn hình Asus GT730-SL- 2GD5 - BRK,131,511,3600000.0
2023-12-19,1474,Cạc màn hình Asus PH - GTX1650 - 4G,131,511,5727272.0
2023-12-19,1475,Giá vốn (80%): BỘ LƯU ĐIỆN SANTAK - MÃ HÀNG BLAZER - 2200 PRO,632,1561,3338181.6
2023-12-19,1474,"Thiết bị định tuyến TP-Link 2.4GHz,Archer C6",131,511,4545450.0
2023-12-19,1474,Giá vốn (80%): Cạc màn hình Asus PH - GTX1650 - 4G,632,1561,4581817.6
2023-12-19,27932,Bộ nhớ trong của máy vi tính KINGSTON 16G D4 - 3200U22 1RX8 UDIMM   (KVR32N22S8/16),6422,1111,7045450.0
2023-12-19,27932,Chíp vi xử lý INTEL CORE I3 10105 - 3.70 GHZ (BX8070110105   S RH3P) + Quạt,6422,1111,7445454.0
2023-12-19,2012,MÁY IN LASER ĐEN TRẮNG ĐƠN NĂNG CANON I-SENSYS LBP233DW (5162C008BA),6422,1111,9272727.0
2023-12-19,11886,Máy in Canon LBP 233DW,6422,1111,4636363.64
2023-12-19,1473,"Giá vốn (80%): MÁY TÍNH XÁCH TAY DELL INSPIRON 3530, i7-1355U",632,1561,19047272.8
2023-12-19,1473,"MÁY TÍNH XÁCH TAY DELL INSPIRON 3530, i7-1355U",131,511,23809091.0
2023-12-19,1474,Giá vốn (80%): Bộ vi xử lý  Celeron G5920(BX80701G5920SHR42),632,1561,981818.4
2023-12-19,1474,Bộ vi xử lý  Celeron G5920(BX80701G5920SHR42),131,511,1227273.0
2023-12-19,1474,Giá vốn (80%): Bộ vi xử  lý Intel Pentium G6405(BX80701G6405SRH3Z),632,1561,4509091.2
2023-12-19,27932,Bảng mạch chính của máy vi tính hiệu ASUS PRIME  H610M -K D4 - SI,6422,1111,7936365.0
2023-12-19,1474,Giá vốn (80%): Máy In Canon Laser LBP - 2900,632,1561,13880000.0
2023-12-19,1474,Bộ vi xử  lý Intel Pentium G6405(BX80701G6405SRH3Z),131,511,5636364.0
2023-12-19,1474,"Thiết bị đầu cuối W-CDMA FDD 2.4GHz TP-Link, M7200",131,511,6363630.0
2023-12-19,1474,"Giá vốn (80%): Thiết bị đầu cuối W-CDMA FDD 2.4GHz TP-Link, M7200",632,1561,5090904.0
2023-12-19,1474,Mạch chính vi tính Gigabyte H510MH V2,131,511,4227273.0
2023-12-19,1474,"Giá vốn (80%): Thiết bị định tuyến TP-Link 2.4GHz,Archer C6",632,1561,3636360.0
2023-12-19,1474,"Ổ cứng gắn trong WesternDigital 1TB - 3.5""(WD10EZEX)",131,511,4090910.0
2023-12-19,1474,"Giá vốn (80%): Ổ cứng gắn trong WesternDigital 1TB - 3.5""(WD10EZEX)",632,1561,3272728.0
2023-12-19,1474,Máy In Canon Laser LBP - 2900,131,511,17350000.0
2023-12-19,1474,Giá vốn (80%): Mạch chính vi tính Gigabyte H510MH V2,632,1561,3381818.4
2023-12-20,1477,Đầu ghi hình DS - 7632NXI-K2,131,511,4990909.0
2023-12-20,211,Hộp mực in iziNet 12A/303/FX9 Universal,6422,1111,4500000.0
2023-12-20,1476,Máy In Canon Laser LBP - 2900,131,511,3590909.0
2023-12-20,1486,Giá vốn (80%): Máy in đa năng Canon G1010,632,1561,3912727.2
2023-12-20,1486,Máy in đa năng Canon G1010,131,511,4890909.0
2023-12-20,14043,bản quyền phần mềm kaspersky dùng cho máy tính Kaspersky Plus SEA 1-Dvc 1Y BsRP ( KL 10424UAFS ),6422,1111,248000.0
2023-12-20,14043,bản quyền phần mềm kaspersky dùng cho máy tính Kaspersky Plus SEA 5-Dvc 1Y BsRP ( KL 10424UEFS ),6422,1111,2355000.0
2023-12-20,1476,Giá vốn (80%): Máy In Canon Laser LBP - 2900,632,1561,2872727.2
2023-12-20,1478,Bàn phím Logitech GamingG413 TKL SE,131,511,1136363.0
2023-12-20,1478,Chuột máy tính Logitech G102,131,511,345454.0
2023-12-20,1478,Giá vốn (80%): Bàn phím Logitech GamingG413 TKL SE,632,1561,909090.4
2023-12-20,1478,Giá vốn (80%): Cạc màn hình Gigabyte 8GBGV-N3050GAMING OC-8GD,632,1561,7527272.8
2023-12-20,1478,Cạc màn hình Gigabyte 8GBGV-N3050GAMING OC-8GD,131,511,9409091.0
2023-12-20,1478,"Giá vốn (80%): Màn hình vi tính Dell  LCD -E2720H  27""- WHD -3Y",632,1561,5818182.4
2023-12-20,1478,"Màn hình vi tính Dell  LCD -E2720H  27""- WHD -3Y",131,511,7272728.0
2023-12-20,8659,Thuế GTGT: TP CK CTY TG SO,1331,1111,4000.0
2023-12-20,1479,Giá vốn (80%): Chuột máy tính LogitechM185,632,1561,145454.4
2023-12-20,1478,Giá vốn (80%): Chuột máy tính Logitech G102,632,1561,276363.2
2023-12-20,1477,Giá vốn (80%): Đầu ghi hình DS - 7632NXI-K2,632,1561,3992727.2
2023-12-20,1477,Chuột vi tính Rapoo M20,131,511,172727.0
2023-12-20,1477,"Giá vốn (80%): Camera quan sát CS-H8C (4MP,4MM)",632,1561,15163636.0
2023-12-20,1479,Chuột máy tính LogitechM185,131,511,181818.0
2023-12-20,8659,TP CK CTY TG SO,6422,1111,40000.0
2023-12-20,1484,"Giá vốn (80%): Hộp mực (Catridge) đã có mực in dùng cho máy in laser loại83A, nhãn hiệu Xppro",632,1561,254545.6
2023-12-20,1484,"Hộp mực (Catridge) đã có mực in dùng cho máy in laser loại83A, nhãn hiệu Xppro",131,511,318182.0
2023-12-20,1477,"Giá vốn (80%): Cáp mạng Cat 6 FTP , Hiệu Aptek",632,1561,6109091.2
2023-12-20,1477,"Cáp mạng Cat 6 FTP , Hiệu Aptek",131,511,7636364.0
2023-12-20,1477,Giá vốn (80%): Đầu bấm dây cáp mạng Ensoho EN-RJ45C5 RJ-45 cat5e,632,1561,1309091.2
2023-12-20,1477,Đầu bấm dây cáp mạng Ensoho EN-RJ45C5 RJ-45 cat5e,131,511,1636364.0
2023-12-20,1477,Giá vốn (80%): Chuột vi tính Rapoo M20,632,1561,138181.6
2023-12-20,1477,"Giá vốn (80%): Thiết bị chuyển  mạch TP-Link,TL - SF1008D",632,1561,254545.6
2023-12-20,1477,"Thiết bị chuyển  mạch TP-Link,TL - SF1008D",131,511,318182.0
2023-12-20,1477,Giá vốn (80%): Cáp dữ liệu VIDEO HDMI 1.4 truyền âm thanh hình ảnh dài1.5M Ugreen (60820),632,1561,183272.8
2023-12-20,1477,Cáp dữ liệu VIDEO HDMI 1.4 truyền âm thanh hình ảnh dài1.5M Ugreen (60820),131,511,229091.0
2023-12-20,1477,Giá vốn (80%): Ổ cứng hiệu Western WD40EFRX  4TB,632,1561,2043636.0
2023-12-20,1477,Ổ cứng hiệu Western WD40EFRX  4TB,131,511,2554545.0
2023-12-20,1477,"Giá vốn (80%): Thiêt bị chuyển mạch TP-Link,TL-SF1016D",632,1561,356364.0
2023-12-20,1477,"Thiêt bị chuyển mạch TP-Link,TL-SF1016D",131,511,445455.0
2023-12-20,1477,"Camera quan sát CS-H8C (4MP,4MM)",131,511,18954545.0
2023-12-20,1487,Giá vốn (80%): Bộ vi xử lý  Intel Pentium G5400,632,1561,2836363.2
2023-12-20,1482,"Giá vốn (80%): Ổ cứng gắn trong 480GBSSD Exceria Bics Flash 2.5"" Sata3 Kioxia",632,1561,800000.0
2023-12-20,1487,Giá vốn (80%): Vỏ thùng máy tính Jetek A3033B,632,1561,501818.4
2023-12-20,1482,Giá vốn (80%): Bộ vi xử lý vi tính Intel Corei3-10105 (BX8070110105SRH3P) +Quạt,632,1561,2000000.0
2023-12-20,1482,Bộ vi xử lý vi tính Intel Corei3-10105 (BX8070110105SRH3P) +Quạt,131,511,2500000.0
2023-12-20,1482,"Giá vốn (80%): Ổ cứng gắn trong WesternDigital 1TB - 3.5""(WD10EZEX)",632,1561,800000.0
2023-12-20,1482,"Ổ cứng gắn trong WesternDigital 1TB - 3.5""(WD10EZEX)",131,511,1000000.0
2023-12-20,1483,Giá vốn (80%): MÁY TÍNH XÁCH TAY (NB) LENOVO V14 G3 IAP i3-1215U/8GD4/256GSSD/14.0FHD/IPS/WL/BT/2C38/NoOS/ĐEN (82TS0060VN),632,1561,6036364.0
2023-12-20,1483,MÁY TÍNH XÁCH TAY (NB) LENOVO V14 G3 IAP i3-1215U/8GD4/256GSSD/14.0FHD/IPS/WL/BT/2C38/NoOS/ĐEN (82TS0060VN),131,511,7545455.0
2023-12-20,14019,bản quyền phần mềm kaspersky dùng cho máy tính Kaspersky Plus SEA 5-Dvc 1Y BsRP ( KL 10424UEFS ),6422,1111,11775000.0
2023-12-20,89585,Chiết khấu bán hàng-23GL-HV-542,131,511,1818182.0
2023-12-20,89585,"Máy tính xách tay MSI GF63 12UC-887VN (i7-12650H; 8GB; 512GB SSD; RTX3050/4GB; 15.6"" FHD 144Hz; Win11; Đen)",6422,1111,17045454.0
2023-12-20,8658,Thuế GTGT: TP CK CTY MICROSUN,1331,1111,2300.0
2023-12-20,8658,TP CK CTY MICROSUN,6422,1111,23000.0
2023-12-20,189916,THU LAI VAY LD2331900242,6422,1111,449215.0
2023-12-20,1485,Giá vốn (80%): Bộ nhớ máy tính Kingmax 4GB DDR4 - 2666,632,1561,1963636.0
2023-12-20,1485,Bộ nhớ máy tính Kingmax 4GB DDR4 - 2666,131,511,2454545.0
2023-12-20,1485,Giá vốn (80%): Mạch chính vi tính GigabyteH410MH V2,632,1561,5454545.6
2023-12-20,1485,Mạch chính vi tính GigabyteH410MH V2,131,511,6818182.0
2023-12-20,1487,Bộ vi xử lý  Intel Pentium G5400,131,511,3545454.0
2023-12-20,1482,Bộ nhớ máy tính xách tayKingmax  8GB-DDR4-2400,131,511,400000.0
2023-12-20,1482,Giá vốn (80%): Bộ nhớ máy tính xách tayKingmax  8GB-DDR4-2400,632,1561,320000.0
2023-12-20,89585,"Con chuột của máy vi tính hiệu MSI model M99, mới 100%",6422,1111,136364.0
2023-12-20,1481,Bản quyền phần mềm kaspersky dùng cho máy tính Kaspersky Plus SEA 5-Dvc 1Y BsRP ( KL 10424UEFS ),131,511,11700000.0
2023-12-20,1487,Vỏ thùng máy tính Jetek A3033B,131,511,627273.0
2023-12-20,1482,"Ổ cứng gắn trong 480GBSSD Exceria Bics Flash 2.5"" Sata3 Kioxia",131,511,1000000.0
2023-12-20,1487,Giá vốn (80%): Cạc màn hình Asus GT730-SL-2GD5-BRK,632,1561,974545.6
2023-12-20,1487,Cạc màn hình Asus GT730-SL-2GD5-BRK,131,511,1218182.0
2023-12-20,1487,Giá vốn (80%): Bộ nhớ máy tính xách tay Kingmax 8GB DDR4-2666,632,1561,1250908.8
2023-12-20,1487,Bộ nhớ máy tính xách tay Kingmax 8GB DDR4-2666,131,511,1563636.0
2023-12-20,1487,Bảng mạch chính AsusPrime H510MK,131,511,1409091.0
2023-12-20,247543,"Máy tính xách tay Lenovo ThinkPad E14 Gen 5, i5-1335U, 8GB, 512GB SSD, Intel Iris Xe Graphics, 14"" WUXGA IPS, 3C 47Wh, ax+BT, FP, No OS, Đen (Black), 2Y WTY_21JK006QVA",6422,1111,30000000.0
2023-12-20,1480,Giá vốn (80%): Chuột máy tính Logitech -B100,632,1561,58181.6
2023-12-20,1487,Giá vốn (80%): Bảng mạch chính AsusPrime H510MK,632,1561,1127272.8
2023-12-20,1480,Chuột máy tính Logitech -B100,131,511,72727.0
2023-12-20,1481,Giá vốn (80%): Bản quyền phần mềm kaspersky dùng cho máy tính Kaspersky Plus SEA 5-Dvc 1Y BsRP ( KL 10424UEFS ),632,1561,9360000.0
2023-12-20,1481,Giá vốn (80%): Bản quyền phần mềm kaspersky dùng cho máy tính Kaspersky Plus SEA 1-Dvc 1Y BsRP ( KL 10424UAFS ),632,1561,240000.0
2023-12-20,1480,Máy in mã vạch XP - 350B,131,511,3181818.0
2023-12-20,1481,Bản quyền phần mềm kaspersky dùng cho máy tính Kaspersky Plus SEA 1-Dvc 1Y BsRP ( KL 10424UAFS ),131,511,300000.0
2023-12-20,1480,ĐẦU ĐỌC MÃ VẠCH EC331,131,511,772727.0
2023-12-20,1480,Giá vốn (80%): ĐẦU ĐỌC MÃ VẠCH EC331,632,1561,618181.6
2023-12-20,1480,Giá vốn (80%): Máy in mã vạch XP - 350B,632,1561,2545454.4
2023-12-21,1499,Giá vốn (80%): MÀN HÌNH VI TÍNH (LCD) PHILIPS 271V8LA/74 /27INCH/VA-LCD/WLED/75Hz/4ms/250cd/m2/3000:1/VGA/HDMI/ĐEN(BLACK)(271V8LA/74),632,1561,1883636.0
2023-12-21,1489,Giá vốn (80%): Hộp mực in Izinet 12A/303/FX9,632,1561,123636.0
2023-12-21,1490,Bút trình chiếu Newmen P026,131,511,254545.0
2023-12-21,1489,Hộp mực in Izinet 12A/303/FX9,131,511,154545.0
2023-12-21,1499,Giá vốn (80%): Máy in Brother HL-L2321D,632,1561,2109091.2
2023-12-21,1499,Máy in Brother HL-L2321D,131,511,2636364.0
2023-12-21,1499,Giá vốn (80%): Máy in Epson L8050,632,1561,5600000.0
2023-12-21,1499,Máy in Epson L8050,131,511,7000000.0
2023-12-21,1499,MÀN HÌNH VI TÍNH (LCD) PHILIPS 271V8LA/74 /27INCH/VA-LCD/WLED/75Hz/4ms/250cd/m2/3000:1/VGA/HDMI/ĐEN(BLACK)(271V8LA/74),131,511,2354545.0
2023-12-21,1498,Giá vốn (80%): Nguồn máy tính Corsair CX650/CP-9020122-NA,632,1561,3229092.0
2023-12-21,1499,"Card PCIe Adapter TP-Link,TL-WN881ND",131,511,263636.0
2023-12-21,1499,Giá vốn (80%): Bộ máy vi tính,632,1561,5156364.0
2023-12-21,1499,Bộ máy vi tính,131,511,6445455.0
2023-12-21,1498,Giá vốn (80%): Vỏ thùng máy tính Jetek Squid  Z1,632,1561,654545.6
2023-12-21,1498,Vỏ thùng máy tính Jetek Squid  Z1,131,511,818182.0
2023-12-21,1498,"Giá vốn (80%): Ổ cứng di động SeagateExpansion 2TB 2.5""(STEA2000400)",632,1561,3200000.0
2023-12-21,1498,"Ổ cứng di động SeagateExpansion 2TB 2.5""(STEA2000400)",131,511,4000000.0
2023-12-21,1498,Nguồn máy tính Corsair CX650/CP-9020122-NA,131,511,4036365.0
2023-12-21,1490,Giá vốn (80%): Bút trình chiếu Newmen P026,632,1561,203636.0
2023-12-21,1499,"Giá vốn (80%): Card PCIe Adapter TP-Link,TL-WN881ND",632,1561,210908.8
2023-12-21,1490,"Thiết bị chuyển mạch TP-Link,TL-SG1008D",131,511,418182.0
2023-12-21,190563,THU PHI CT VietinBank,6422,1121,19000.0
2023-12-21,1490,Đầu bấm dây cáp mạng hiệu ENSOHO mã EN-RJ45C6B RJ-45 Cat6e,131,511,227273.0
2023-12-21,191226,THU LAI VAY LD2335500531,6422,1111,31644.0
2023-12-21,191225,THU LAI VAY LD2334900621,6422,1111,265219.0
2023-12-21,190563,Thuế GTGT: THU PHI CT VietinBank,6422,1121,1900.0
2023-12-21,1498,"Giá vốn (80%): Ỏ cứng gắn trong Western Digital 2TB - 3.5""(WD20EZAZ)",632,1561,2880000.0
2023-12-21,191219,THU LAI VAY LD2332800445,6422,1111,419462.0
2023-12-21,191222,THU LAI VAY LD2333400522,6422,1111,748052.0
2023-12-21,191223,THU LAI VAY LD2333900651,6422,1111,412819.0
2023-12-21,1492,Giá vốn (80%): Cáp truyền dữ liệu HDMI 1.4 dài 3m Ugreen (10108),632,1561,130908.8
2023-12-21,1492,Cáp truyền dữ liệu HDMI 1.4 dài 3m Ugreen (10108),131,511,163636.0
2023-12-21,1490,"Giá vốn (80%): Thiết bị chuyển mạch TP-Link,TL-SG1008D",632,1561,334545.6
2023-12-21,1492,Giá vốn (80%): Máy chiếu đa năng ViewSonic LS500WHE,632,1561,11563636.8
2023-12-21,1491,Giá vốn (80%): Hộp mực in Izinet 12A/303/FX9,632,1561,800000.0
2023-12-21,1491,Hộp mực in Izinet 12A/303/FX9,131,511,1000000.0
2023-12-21,1491,Giá vốn (80%): Bộ nguồn  Gigabyte GP-P550B 550W,632,1561,618181.6
2023-12-21,1491,Bộ nguồn  Gigabyte GP-P550B 550W,131,511,772727.0
2023-12-21,1491,Giá vốn (80%): Chuột máy tính Logitech G102,632,1561,552728.0
2023-12-21,1491,Chuột máy tính Logitech G102,131,511,690910.0
2023-12-21,1491,Giá vốn (80%): Bàn phím Logitech K380,632,1561,785454.4
2023-12-21,1491,Bàn phím Logitech K380,131,511,981818.0
2023-12-21,1490,Giá vốn (80%): Đầu bấm dây cáp mạng hiệu ENSOHO mã EN-RJ45C6B RJ-45 Cat6e,632,1561,181818.4
2023-12-21,1492,Máy chiếu đa năng ViewSonic LS500WHE,131,511,14454546.0
2023-12-21,1498,"Ỏ cứng gắn trong Western Digital 2TB - 3.5""(WD20EZAZ)",131,511,3600000.0
2023-12-21,1495,"Thiết bị chuyển mạch TP-Link,TL-SG1008D",131,511,409091.0
2023-12-21,1498,Bàn phím Logitech K380,131,511,1472727.0
2023-12-21,1498,Giá vốn (80%): Bàn phím Logitech K380,632,1561,1178181.6
2023-12-21,129015,"Chuột vi tính hiệu Rapoo mới 100%. Item no: 18823, Model: M20, Wireless Optical Mouse BLACK",6422,1111,5227273.0
2023-12-21,129015,"Chuột vi tính V16RGB màu đen, hiệu Rapoo, mới 100%",6422,1111,4181818.0
2023-12-21,129015,"Bàn phím vi tính V50S màu đen, hiệu Rapoo, mới 100%.",6422,1111,4909091.0
2023-12-21,129015,"Chuột vi tính hiệu Rapoo mới 100%. Item no: 19846, Model: VT200, IR Optical Gaming Mouse BLACK",6422,1111,1590909.0
2023-12-21,129015,Bộ điều khiển Gamepad V600 E-sports vibration gamepad BLACK,6422,1111,2450000.0
2023-12-21,129015,Tai nghe khung choàng đầu (có dây) hiệu Rapoo VH500C Gaming BLACK,6422,1111,2863636.0
2023-12-21,129015,"Bộ điều khiển Gamepad hiệu Rapoo, V600S Wireless Vibration Gamepad Space Grey",6422,1111,1054545.0
2023-12-21,129015,"Bộ điều khiển Gamepad hiệu Rapoo, V600S Wireless Vibration Gamepad Sierra Blue",6422,1111,1054545.0
2023-12-21,129015,"Bộ điều khiển Gamepad hiệu Rapoo, V600S Wireless Vibration Gamepad Starry Silver",6422,1111,1054545.0
2023-12-21,497962,MÁY TÍNH XÁCH TAY (NB) DELL VOS15 3530 i3-1305U/8GD4/256SSD/15.6FHD/120Hz/41WHr/W11SL+OFFICE HOME_ST/Pro/XÁM(80GG92),6422,1111,9090909.0
2023-12-21,497888,MÁY TÍNH XÁCH TAY (NB) DELL VOS15 3530 i3-1305U/8GD4/256SSD/15.6FHD/120Hz/41WHr/W11SL+OFFICE HOME_ST/Pro/XÁM(80GG92),6422,1111,48636360.0
2023-12-21,191217,THU LAI VAY LD2332500639,6422,1111,928219.0
2023-12-21,191224,THU LAI VAY LD2334600483,6422,1111,413501.0
2023-12-21,91343,"Thiết bị thu phát vô tuyến TP-LINK, TL-WA850RE",6422,1111,1541816.0
2023-12-21,191211,THU LAI VAY LD2332100479,6422,1111,649753.0
2023-12-21,191210,THU LAI VAY LD2332000457,6422,1111,590204.0
2023-12-21,1488,Giá vốn (80%): Máy in Brother HL - L2321D,632,1561,4218182.4
2023-12-21,1488,Máy in Brother HL - L2321D,131,511,5272728.0
2023-12-21,1493,"Thiết bị chuyển mạch TP-Link,TL-SG1008D",131,511,409091.0
2023-12-21,1493,"Giá vốn (80%): Thiết bị chuyển mạch TP-Link,TL-SG1008D",632,1561,327272.8
2023-12-21,129015,"Chuột vi tính M22 Silent màu đen, hiệu Rapoo, mới 100%.",6422,1111,15681818.0
2023-12-21,1493,"Giá vốn (80%): Thiết bị định tuyến TP-Link 300M,2.4GHz,TL-WR841N",632,1561,232727.2
2023-12-21,1498,Giá vốn (80%): Chuột máy tính LogitechM590,632,1561,1112726.4
