shdon,loaihd,tthai,tgtcthue,tdlap,nbten,nmten
7018,muavao,1,8193518.00,2025-12-18 17:00:00,CÔNG TY TNHH CÔNG NGHỆ DSS ĐÀ NẴNG,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1310,muavao,1,7500000.00,2025-12-17 17:00:00,CÔNG TY CỔ PHẦN ĐẦU TƯ & THƯƠNG MẠI ĐẠI PHÁT,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
216910,muavao,1,20000.00,2025-12-17 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
216912,muavao,1,19000.00,2025-12-17 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
140977,muavao,1,37592593.00,2025-12-17 17:00:00,CÔNG TY CỔ PHẦN DỊCH VỤ PHÂN PHỐI TỔNG HỢP DẦU KHÍ,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
35744,muavao,1,11111111.00,2025-12-16 17:00:00,CÔNG TY CỔ PHẦN MÁY TÍNH VĨNH XUÂN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
3669,muavao,1,5277778.00,2025-12-16 17:00:00,CÔNG TY CỔ PHẦN MÁY TÍNH VĨNH XUÂN - CHI NHÁNH ĐÀ NẴNG,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
216800,muavao,1,20000.00,2025-12-16 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
216801,muavao,1,19000.00,2025-12-16 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
38854,muavao,1,29074074.00,2025-12-15 17:00:00,CÔNG TY CỔ PHẦN MÁY TÍNH VĨNH XUÂN - CHI NHÁNH THÀNH PHỐ HỒ CHÍ MINH,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
7914,muavao,1,21944444.00,2025-12-15 17:00:00,CÔNG TY CỔ PHẦN MÁY TÍNH VINH HIỂN LỘC TÀI,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
3262,muavao,1,4037037.00,2025-12-15 17:00:00,CÔNG TY CỔ PHẦN RIOTECH,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
6890,muavao,1,9953704.00,2025-12-15 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN PHAN QUANG,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1511,muavao,1,62500000.00,2025-12-15 17:00:00,CÔNG TY CỔ PHẦN CÔNG NGHỆ COTIMEX,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1501,muavao,1,17777778.00,2025-12-14 17:00:00,CÔNG TY CỔ PHẦN CÔNG NGHỆ COTIMEX,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
65574151,muavao,1,13636.00,2025-12-12 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
65574248,muavao,1,13636.00,2025-12-12 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
65574353,muavao,1,13636.00,2025-12-12 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
214429,muavao,1,20000.00,2025-12-11 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
214430,muavao,1,19000.00,2025-12-11 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
214833,muavao,1,23000.00,2025-12-11 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
214839,muavao,1,23000.00,2025-12-11 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
214845,muavao,1,23000.00,2025-12-11 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
2078,muavao,1,5500000.00,2025-12-11 17:00:00,CÔNG TY TNHH TM DV VĂN PHÒNG PHẨM SƠN THỦY,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
64502362,muavao,1,948696.00,2025-12-10 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
64502398,muavao,1,480029.00,2025-12-10 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
64502476,muavao,1,864501.00,2025-12-10 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
64502525,muavao,1,677393.00,2025-12-10 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
64502679,muavao,1,855573.00,2025-12-10 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
64502760,muavao,1,1183150.00,2025-12-10 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
213247,muavao,1,702076.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
26008,muavao,1,25555557.00,2025-12-10 17:00:00,CÔNG TY CỔ PHẦN ĐẦU TƯ LBM,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
418,muavao,1,40500000.00,2025-12-10 17:00:00,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT,Công Ty Trách Nhiệm Hữu Hạn một thành viên Huy Vũ
81585,muavao,1,462963.00,2025-12-10 17:00:00,CHI NHÁNH PETROLIMEX PLEIKU - CÔNG TY TNHH MTV PETROLIMEX GIA LAI,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
3584,muavao,1,11101852.00,2025-12-09 17:00:00,CÔNG TY CỔ PHẦN MÁY TÍNH VĨNH XUÂN - CHI NHÁNH ĐÀ NẴNG,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
212714,muavao,1,19000.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
212715,muavao,1,19000.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
212747,muavao,1,19000.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
212748,muavao,1,19000.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
213174,muavao,1,697230.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
213175,muavao,1,2063696.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
213188,muavao,1,8547945.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
213190,muavao,1,1080140.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
213197,muavao,1,911711.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
213210,muavao,1,1044221.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
213211,muavao,1,731926.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
213226,muavao,1,845852.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
213228,muavao,1,756270.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
213231,muavao,1,1196486.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
213240,muavao,1,1481616.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
213246,muavao,1,828097.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
213250,muavao,1,652376.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
213253,muavao,1,86101.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
213329,muavao,1,920861.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
213334,muavao,1,681026.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
213339,muavao,1,457052.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
213350,muavao,1,534803.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
213353,muavao,1,1148174.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
213357,muavao,1,1294858.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
213360,muavao,1,619543.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
213362,muavao,1,501370.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
213365,muavao,1,696713.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
213372,muavao,1,740874.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
213390,muavao,1,1299480.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
213392,muavao,1,2136986.00,2025-12-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
64309625,muavao,1,185068.00,2025-12-09 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
2042,muavao,1,550000.00,2025-12-09 17:00:00,CÔNG TY TNHH TM DV VĂN PHÒNG PHẨM SƠN THỦY,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1048,muavao,1,25370370.00,2025-12-09 17:00:00,CHI NHÁNH CÔNG TY CỔ PHẦN HUETRONICS (TỈNH THỪA THIÊN HUẾ),CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1214,muavao,1,272962963.00,2025-12-08 17:00:00,CHI NHÁNH CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHỆ QUỐC GIA ADG TẠI ĐÀ NẴNG,Công Ty TNHH Một Thành Viên Huy Vũ
212671,muavao,1,612557.00,2025-12-08 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
212672,muavao,1,847356.00,2025-12-08 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
6188,muavao,1,50000.00,2025-12-08 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
136,muavao,1,2222222.00,2025-12-08 17:00:00,CÔNG TY TNHH FINTECS,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
6173,muavao,1,23000.00,2025-12-07 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
6174,muavao,1,40000.00,2025-12-07 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
6175,muavao,1,40000.00,2025-12-07 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
1659,muavao,1,16583333.00,2025-12-07 17:00:00,CÔNG TY TNHH ĐẦU TƯ PGP,CÔNG TY TNHH MTV HUY VŨ
458,muavao,1,241818.00,2025-12-06 17:00:00,TỔNG CÔNG TY VIỄN THÔNG MOBIFONE,Công ty TNHH MTV Huy Vũ
5136,muavao,1,3100000.00,2025-12-05 17:00:00,CÔNG TY TNHH GIẢI PHÁP FINGERTAS,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
411,muavao,1,8990742.00,2025-12-05 17:00:00,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT,Công Ty Trách Nhiệm Hữu Hạn một thành viên Huy Vũ
135,muavao,1,2222222.00,2025-12-05 17:00:00,CÔNG TY TNHH FINTECS,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
136199,muavao,1,73842593.00,2025-12-04 17:00:00,CÔNG TY CỔ PHẦN DỊCH VỤ PHÂN PHỐI TỔNG HỢP DẦU KHÍ,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
23378,muavao,1,662634.00,2025-12-04 17:00:00,CÔNG TY CỔ PHẦN ĐẦU TƯ THƯƠNG MẠI PHÁT TRIỂN NHẤT TÍN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
16838183,muavao,1,318182.00,2025-12-01 17:00:00,Tập đoàn Công nghiệp - Viễn thông Quân đội,Công Ty Tnhh Huy Vũ
211326,muavao,1,599942.00,2025-12-01 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
211330,muavao,1,434445.00,2025-12-01 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
211332,muavao,1,333436.00,2025-12-01 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
6063,muavao,1,79333.00,2025-11-30 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
6064,muavao,1,32000.00,2025-11-30 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
6065,muavao,1,23000.00,2025-11-30 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
62784512,muavao,1,27273.00,2025-11-30 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
2580,muavao,1,70000.00,2025-01-30 17:00:00,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
4992,muavao,1,11504.00,2025-01-30 17:00:00,CÔNG TY CỔ PHẦN CÔNG NGHỆ VI MÔ,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
19746048,muavao,1,148148.00,2025-01-30 17:00:00,CÔNG TY TNHH THU PHÍ TỰ ĐỘNG VETC,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
28630,muavao,1,454545.00,2025-01-24 17:00:00,CÔNG TY TNHH MTV XĂNG DẦU BẮC TÂY NGUYÊN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
11683,muavao,1,19000.00,2025-01-23 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
11774,muavao,1,37671233.00,2025-01-23 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
183,muavao,1,2854545.00,2025-01-22 17:00:00,CÔNG TY CỔ PHẦN RIOTECH,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
48004,muavao,1,19090909.00,2025-01-21 17:00:00,CÔNG TY CỔ PHẦN THẾ GIỚI SỐ,CÔNG TY TNHH MTV HUY VŨ
449,muavao,1,5454545.00,2025-01-21 17:00:00,CÔNG TY TNHH THẢO NHIÊN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
2030,muavao,1,25272727.00,2025-01-21 17:00:00,Công Ty TNHH Một Thành Viên Bảo Vinh,CÔNG TY TNHH MTV HUY VŨ
508,muavao,1,50000.00,2025-01-20 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
8177,muavao,1,19000.00,2025-01-19 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
16,muavao,1,8667273.00,2025-01-19 17:00:00,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT,Công Ty Trách Nhiệm Hữu Hạn một thành viên Huy Vũ
31,muavao,1,7870370.00,2025-01-19 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN SĂM LỐP Ô TÔ THANH TÙNG,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
12,muavao,1,3500000.00,2025-01-18 17:00:00,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT,Công Ty Trách Nhiệm Hữu Hạn một thành viên Huy Vũ
13,muavao,6,8667273.00,2025-01-18 17:00:00,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT,Công Ty Trách Nhiệm Hữu Hạn một thành viên Huy Vũ
385,muavao,1,10318182.00,2025-01-17 17:00:00,CÔNG TY TNHH THẢO NHIÊN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
127,muavao,1,7000000.00,2025-01-17 17:00:00,CÔNG TY CỔ PHẦN RIOTECH,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
7686,muavao,1,19000.00,2025-01-16 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
7688,muavao,1,19000.00,2025-01-16 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
6820,muavao,1,25000.00,2025-01-15 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
6197,muavao,1,19000.00,2025-01-14 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
352,muavao,1,5800000.00,2025-01-14 17:00:00,Công ty TNHH Tin Học Kim Thiên Bảo,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
185,muavao,1,8881745.00,2025-01-14 17:00:00,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ SẢN XUẤT XUẤT NHẬP KHẨU MỰC IN VIỆT NHẬT,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
4831,muavao,1,19000.00,2025-01-13 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
9,muavao,1,4772727.00,2025-01-13 17:00:00,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT,Công Ty Trách Nhiệm Hữu Hạn một thành viên Huy Vũ
2561481,muavao,1,27000.00,2025-01-12 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
2561492,muavao,1,27000.00,2025-01-12 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
2561498,muavao,1,27000.00,2025-01-12 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
2564037,muavao,1,678640.00,2025-01-12 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
2565871,muavao,1,1850425.00,2025-01-12 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
2565874,muavao,1,2428796.00,2025-01-12 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
2565888,muavao,1,846037.00,2025-01-12 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
2565896,muavao,1,9500954.00,2025-01-12 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
2565901,muavao,1,1372360.00,2025-01-12 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
2565909,muavao,1,2292294.00,2025-01-12 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
408,muavao,1,4418184.00,2025-01-12 17:00:00,Công Ty TNHH Công Nghệ Thông Tin An Phát,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1117682,muavao,1,14295.00,2025-01-09 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
5,muavao,1,3583637.00,2025-01-09 17:00:00,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT,Công Ty Trách Nhiệm Hữu Hạn một thành viên Huy Vũ
142,muavao,1,12681818.00,2025-01-07 17:00:00,CÔNG TY TNHH THẢO NHIÊN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1593,muavao,1,235455.00,2025-01-06 17:00:00,CÔNG TY DỊCH VỤ MOBIFONE KHU VỰC 7 - CHI NHÁNH TỔNG CÔNG TY VIỄN THÔNG MOBIFONE,Công ty TNHH MTV Huy Vũ
742916,muavao,1,4142466.00,2025-01-06 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
1116,muavao,1,40363636.00,2025-01-06 17:00:00,CÔNG TY CỔ PHẦN DỊCH VỤ PHÂN PHỐI TỔNG HỢP DẦU KHÍ,Công ty TNHH  Một Thành Viên Huy Vũ
1120,muavao,1,118309091.00,2025-01-06 17:00:00,CÔNG TY CỔ PHẦN DỊCH VỤ PHÂN PHỐI TỔNG HỢP DẦU KHÍ,Công ty TNHH  Một Thành Viên Huy Vũ
114,muavao,1,1388998.00,2025-01-06 17:00:00,CÔNG TY TNHH MTV Ô TÔ GIA LAI,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
21,muavao,1,10505182.00,2025-01-03 17:00:00,CÔNG TY BẢO HIỂM BƯU ĐIỆN GIA LAI,Công Ty TNHH MTV Huy Vũ
48,muavao,1,5009091.00,2025-01-03 17:00:00,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ SẢN XUẤT XUẤT NHẬP KHẨU MỰC IN VIỆT NHẬT,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
829,muavao,1,19000.00,2025-01-02 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
60,muavao,1,15000.00,2025-01-02 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
3643,muavao,1,58636365.00,2025-01-02 17:00:00,CÔNG TY CỔ PHẦN THẾ GIỚI SỐ,CÔNG TY TNHH MTV HUY VŨ
206,muavao,1,52600000.00,2025-01-02 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN CÔNG NGHỆ TIN HỌC VIỄN SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
211,muavao,1,62565455.00,2025-01-02 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN CÔNG NGHỆ TIN HỌC VIỄN SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
65,muavao,1,10450001.00,2025-01-02 17:00:00,CÔNG TY TNHH PHÂN PHỐI PHƯƠNG VIỆT,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
2616,muavao,1,454545.00,2025-01-02 17:00:00,CÔNG TY TNHH MTV XĂNG DẦU BẮC TÂY NGUYÊN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
2662563,muavao,1,318182.00,2025-01-01 17:00:00,Tập đoàn Công nghiệp - Viễn thông Quân đội,Công Ty Tnhh Huy Vũ
78,muavao,1,42000.00,2025-01-01 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
23422,muavao,1,23000.00,2025-02-20 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
1796,muavao,1,233636.00,2024-12-31 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Cửa Hàng Máy Tình Trường Sơn
1945,muavao,1,20800.00,2024-12-31 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty TNHH MTV  Huy Vũ
1946,muavao,1,24545.00,2024-12-31 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty  TNHH MTV Huy Vũ
1986,muavao,1,20000.00,2024-12-31 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty TNHH MTV Huy Vũ
2024,muavao,1,274000.00,2024-12-31 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty TNHH MTV Huy Vũ
31501,muavao,1,249636.00,2024-12-31 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty TNHH MTV Huy Vũ
73190,muavao,1,571692.00,2024-12-31 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty TNHH MTV Huy Vũ
73191,muavao,1,215928.00,2024-12-31 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty TNHH MTV Huy Vũ
73277,muavao,1,445321.00,2024-12-31 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty TNHH MTV Huy Vũ
