shdon,loaihd,month,nbten,ten,dvtinh,sluong,thtien,tthue
780,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy in đa năng Brother DCP - T220,CÁI,3.0000,8863636.00,0.00
780,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy in Brother HL - L2321D,CÁI,10.0000,23181818.00,0.00
780,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"ổ cứng Western SSD 240GB Sata3, màuxanh - green (WDS240G3G0A)",Cái,40.0000,12363636.00,0.00
780,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ nhớ máy vi tính Kingmax 16GBDDR4-3200 (KM-LD4-3200-16GS),Cái,10.0000,6227273.00,0.00
780,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ổ đĩa cứng máy tính KingmaxSMQ32 240GB (Sata 3),Cái,30.0000,9272727.00,0.00
780,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bảng mạch chính của máy vi tính hiệu ASUS PRIMEH510M - K R2.0-CSM-SI,Cái,10.0000,13500000.00,0.00
780,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ nhớ máy tính xách tay Kingmax8GB DDR4-3200,Cái,15.0000,5318182.00,0.00
780,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY TÍNH XÁCH TAY (NB) LENOVO V14 G3 IAP i5 -1235U/8GD4/256GSSD/14.0FHD/WL/BT/2C38/NoOS/ĐEN(82TS0062VN),Cái,2.0000,20000000.00,0.00
780,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,ổ cứng gắn trong 240GB SSD Exceria BiCS FLASH 2.5''SATA3 Kioxia,Cái,20.0000,9927273.00,0.00
780,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ổ đĩa cứng máy tính KingmaxSA3080 128GB (M.2 Sata 3),Cái,10.0000,2954545.00,0.00
780,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ổ đĩa cứng máy tính KingmaxSA3080 256GB (M.2 Sata 3),Cái,10.0000,4136364.00,0.00
780,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÀN HÌNH LCD 23.8 Inch LENOVO THINKVISION S24e-20 (62AEKAR2WW),Cái,10.0000,21818182.00,0.00
780,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Màn hình máy tính Lenovo H20215FE0 - "" E22 - 28 (H20215FE0)21.5 inch Monitor-HDMI, Linecord, 3YR WTYWarrantyCode:3years limited"", P/N:62B9MAR4WW",Chiếc,9.0000,17181818.00,0.00
780,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,4K0Z7PA: Máy tính xách tay HP 14s- fq1080AU -AMD Ryzen3 5300U / 4GB DDR4-3200/ SSD 256GB /RadeonVegaGraphics/ 14” HD/ Windows 11 Home/NaturalSilver,Cái,2.0000,12727273.00,0.00
780,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy In Canon Laser LBP - 2900,Cái,4.0000,12981818.00,0.00
779,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Thiết bị chuyển mạch TP-Link, TL - SG1024D",Cái,1.0000,1681818.00,0.00
778,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY TÍNH ĐỂ BÀN (PC)  HP AIO 22- dd2005d i3 -1215U/4GD4/256GSSD/21.5FHD/Wlac/BT5/KB/M/W11SL/TRẮNG(6K7G4PA),CÁI,1.0000,14363636.00,0.00
777,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Thiết bị đầu cuối GSM/W-CDMA FDD 2.4GHz TP-Link,M7000",Cái,1.0000,818182.00,0.00
776,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy chiếu đa năng ViewSonic PS501X,Bộ,1.0000,13263636.00,0.00
775,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột máy tính Logitech M331,Cái,2.0000,490910.00,0.00
775,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím  Dell Multimedia KB216,Cái,2.0000,345454.00,0.00
774,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,ổ cứng di động 16GB U202 USB 2.0 Kioxia,Cái,19.0000,2159091.00,0.00
773,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Màn hình LCD DELL SE2422H (23.8 inch/FHD/IPS/75Hz/VGA+HDMI/LED),Cái,1.0000,3181818.00,0.00
773,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột máy tính  Dell MS116,Cái,1.0000,81818.00,0.00
772,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím Dell Multimedia KB216,Cái,1.0000,136364.00,0.00
771,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Túi Xách TUCANO 15.6' (Blue),CÁI,1.0000,1950000.00,0.00
770,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Máy tính xách tay Dell Vostro 3430 (i7-1355U, 16GB,512GB SSD, 14.0"" FHD, NV-MX550/2GB, Win11,Office HS 21, Xám, P152G008)(V3430-i7U165W11GRD2)",Cái,1.0000,23650000.00,0.00
770,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Chuột bluetooth Logitech M650L, màu đen(910-006247)",Cái,1.0000,750000.00,0.00
769,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Máy tính xách tay MSI Katana GF6612UCK - 815VN /Alder Lake i5-12450H/512GB SSD/DDR4 8GB(3200MHz)/RTX3050 GDDR6 4GB/15.6""FHD/WIN11/màu đen/ ba lô",Cái,1.0000,17954545.00,0.00
768,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Đầu máy in kim Epson LQ 310,Bộ,3.0000,5100000.00,0.00
767,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím Logitech K120,Cái,5.0000,863636.00,0.00
767,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột máy tính Logitech B100,Cái,5.0000,454545.00,0.00
767,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Cạc mạng  PCI Gigabit TP -Link - TG - 3468,Cái,1.0000,209091.00,0.00
766,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,BỘ MÁY VI TÍNH,BỘ,1.0000,11590909.00,0.00
765,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy in Brother HL - L2321D,Cái,1.0000,2636364.00,0.00
764,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ổ cứng Kingmax SSD Sata III 240GB SMV32,Cái,1.0000,354545.00,0.00
763,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,BỘ LƯU ĐIỆN Santak-TG1000,Bộ,1.0000,2263636.00,0.00
762,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím Keyboard NK2500,Cái,1.0000,118182.00,0.00
762,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột máy tính  Logitech   M185,Cái,1.0000,181818.00,0.00
762,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực  Laser TN - 2385 Brother,Hộp,1.0000,400000.00,0.00
761,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Tủ Rack 6U​D400,Cái,1.0000,818182.00,0.00
760,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy in đa năng Brother MFC - L2701D,Cái,1.0000,4990909.00,0.00
759,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Hộp mực in Ecoplus 12A/303/FX9,Hộp,1.0000,118182.00,0.00
758,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Phần mềm Kaspersky KL1867MUAFS,Cái,1.0000,300000.00,0.00
757,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY TÍNH XÁCH TAY (NB) LENOVO V14 G3 IAP i5 -1235U/8GD4/256GSSD/14.0FHD/WL/BT/2C38/NoOS/ĐEN(82TS0062VN),CÁI,1.0000,14081818.00,0.00
756,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ lưu điện Santak - TG500,Bộ,1.0000,1045455.00,0.00
755,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực Laser Đen Premium,Hộp,6.0000,354545.00,0.00
755,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Trục từ 26A,Cái,3.0000,272727.00,0.00
754,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Loa SoundMax A2130 / 2.1,Bộ,1.0000,1318182.00,0.00
753,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực in 308 Number One,Hộp,1.0000,418182.00,0.00
752,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Máy tính xách tay Dell Vostro 3520 Intel Core i3 - 1215U,15.6""FHD, 1x8G,256GB SSD PCIe NVMe, 3 Cell-41Whr, Win11, Office H&S 2021,V5I3614W1-Gray",Bộ,1.0000,11718182.00,0.00
752,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy In Canon Laser LBP - 2900,Cái,1.0000,3627273.00,0.00
751,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ CỨNG DI ĐỘNG (HDD) SEAGATE ONE TOUCH 1TB2.5"" USB 3.0 - ĐEN (BLACK)(STKY1000400)",Cái,1.0000,1318182.00,0.00
751,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ nhớ máy vi tính Kingmax 8GBDDR4-2400,Cái,1.0000,354545.00,0.00
751,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột máy tính Logitech M221,Cái,1.0000,227273.00,0.00
750,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY TÍNH XÁCH TAY DELL LATITUDE 3420 L3420I5SSD (Core i5-1135G7 | 8GB | 256GB | Intel Iris Xe | 14.0 inch HD | Fedora | Đen),Cái,1.0000,13727273.00,0.00
749,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Hộp mực  in Izinet 12A/303/FX9,Hộp,1.0000,200000.00,0.00
748,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Bộ định tuyến có chức năng thuphát vô tuyến TP-LINK, 2,4GHz/ W-CDMA FDD/GSM_TL-MR6400",Cái,1.0000,1136364.00,0.00
748,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột máy tính Logitech M185,Cái,1.0000,181818.00,0.00
748,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím  Dell Multimedia KB216,Cái,1.0000,136363.00,0.00
747,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy in hóa đơn XP-T80L,Cái,1.0000,809091.00,0.00
746,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy scan tài liệu Brother ADS - 3100,Cái,3.0000,18818182.00,0.00
745,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực laser đen Brother 2240,Chai,10.0000,363636.00,0.00
744,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy In Canon Laser LBP - 2900,Cái,1.0000,3627273.00,0.00
743,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím Rapoo V500L,Cái,1.0000,609091.00,0.00
742,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ CỨNG DI ĐỘNG (HDD) SEAGATE ONE TOUCH 1TB2.5"" USB 3.0 - ĐEN (BLACK)(STKY1000400)",Cái,1.0000,1209091.00,0.00
742,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột máy tính Logitech M185,Cái,2.0000,363636.00,0.00
741,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy tính bàn Lenovo ThinkCentre M70s Gen 3 - i3-12100 ( 4.3GHZ) - 4GB RAM - 256GB SSD - Wireless & Bluetooth - None-1Yr; P/n 11TC000PVA,Bộ,1.0000,8500000.00,0.00
741,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím  Dell Multimedia KB 216,Cái,1.0000,136364.00,0.00
741,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Thiết bị truyền ảnh Webcam Logitech C270,Cái,1.0000,409091.00,0.00
740,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Nguồn máy tính Jetek mini A200m,Cái,1.0000,318182.00,0.00
739,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ nhớ máy vi tính Kingmax 8GBDDR4-3200 (KM-LD4-3200-8GS),Cái,1.0000,681818.00,0.00
739,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ổ đĩa cứng máy tính KingmaxSMQ32 240GB (Sata 3),Cái,1.0000,545455.00,0.00
738,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Phần mềm  Kaspersky KL1941MCCFS,Cái,1.0000,900000.00,0.00
737,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy In Canon Laser LBP-2900,Cái,1.0000,3627273.00,0.00
736,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy in Brother HL - L2321D,Cái,20.0000,46363636.00,0.00
736,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy In Canon Laser LBP - 2900,Cái,10.0000,32454545.00,0.00
736,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy in đa năng Brother DCP - T220,Cái,2.0000,5909091.00,0.00
736,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy In Canon Laser LBP 6030,Cái,3.0000,6136364.00,0.00
735,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy chiếu đa năng ViewSonic PA503W,Bộ,1.0000,11354545.00,0.00
735,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Tai nghe SoundMax AH304,Cái,1.0000,254546.00,0.00
734,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,ổ cứng gắn trong 240GB SSD Exceria BiCS FLASH 2.5''SATA3 Kioxia,Cái,1.0000,545455.00,0.00
734,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Loa SoundMax A150/2.0,Bộ,1.0000,227273.00,0.00
734,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột máy tính Logitech M185,Cái,1.0000,181818.00,0.00
734,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực  Laser TN-2385 Brother,Hộp,1.0000,409090.00,0.00
733,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Màn hình máy tính Lenovo H20215FE0 - "" E22-28(H20215FE0) 21.5 inch Monitor - HDMI, Linecord, P/N:62B9MAR4WW",Chiếc,1.0000,2445455.00,0.00
733,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy tính bàn Lenovo ThinkCentre M70s Gen 3 i5-12400(4.4GHZ)- 8GB RAM - 256 SSD- Wireless & Bluetooth - None -1Yr; P/n11TC000TVA,Bộ,1.0000,11354545.00,0.00
733,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Thiết bị thu phát vô tuyến TP-LINK_TL-WA850RE,Chiếc,2.0000,381818.00,0.00
733,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Chuột vi tính hiệu Rapoo mới 100%. Item no:12091, Model: M650 Silent BR_F-Yellow Green",Cái,2.0000,481818.00,0.00
732,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Máy tính xách tay Asus model B3402FEA - EC0714T 14.0"" Full HD / Touchscreen/INTEL I3 - 1115G4/ 8GB DDR4/256GB M.2 SSD /Fingerprint/NumberPad/Win 10 home/TPM2.0/WIFI6+BT/50WH/BAG/STYLUS/WIRELESS MOUSE/ 2 YW OSS",Bộ,2.0000,16363636.00,0.00
732,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY TÍNH XÁCH TAY (NB) LENOVO V14 G3 IAP i3 -1215U/4GD4/256GSSD/14.0FHD/WL/BT/2C38/NoOS/ĐEN (82TS0067VN),CÁI,2.0000,16545454.00,0.00
732,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Máy tính xách tay Lenovo ThinkPad E15 Gen 4 -I5- 1235U(4.4G)-8Gb RAM - 512GB SSD - WF+BL,Fingerprint-15.6'' FHD - Dos - 2Yrs; P/N 21E600CFVA",Chiếc,1.0000,15000000.00,0.00
732,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy in Brother HL - L2321D,Cái,20.0000,46363636.00,0.00
732,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Máy tính xách tay MSI Katana GF6612UCK - 815VN /Alder Lake i5-12450H/512GB SSD/DDR4 8GB(3200MHz)/RTX3050 GDDR6 4GB/15.6""FHD/WIN11/màu đen/ ba lô",Cái,1.0000,15909090.00,0.00
732,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Máy tính xách tay MSI Katana GF6612UCK - 699VN/Alder Lake i5-12450H/512GB SSD/DDR4 8GB(3200MHz)/RTX3050 GDDR6 4GB/15.6""FHD/WIN 11/màu đen/ba lô",Cái,1.0000,15454545.00,0.00
732,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Camera quan sát CS-C6N (1080P),Cái,50.0000,18181818.00,0.00
732,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Camera kỹ thuật số có chức năng ghi hiệu EZVIZ mãCS-C1C(1080P,H.265) - Hỗ trợ thẻ nhớ trong",Cái,20.0000,6909100.00,0.00
732,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Thiết bị thu phát vô tuyến TPLINK_TL- WN725N,Chiếc,15.0000,1459091.00,0.00
732,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Thiết bị chuyển mạch TPLINK_TL- SF 1005D,Chiếc,20.0000,2218180.00,0.00
732,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy In Canon Laser LBP-2900,Cái,10.0000,31818180.00,0.00
732,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Chuột vi tính hiệu Rapoo mới 100%. Item no:18823, Model: M20, Wireless Optical MouseBLACK",Cái,200.0000,20909090.00,0.00
731,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Thẻ nhớ 64GB Micro SDXC Exceria UHS-I C10 U1100MB/s Kioxia (Không có Adapter),Cái,2.0000,218182.00,0.00
731,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột vi tính  Rapoo M20,Cái,2.0000,245454.00,0.00
731,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Tai nghe Logitech H370,Cái,1.0000,400000.00,0.00
730,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Máy Tính Xách tay DELL Inspiron 16-5620 I71255U/8GB/512GB NVME/16.0"" FHD/Window 11 /Màu Bạc(N6I7110W1)",Cái,1.0000,18000000.00,0.00
729,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Máy Tính Xách tay DELL Inspiron 16-5620 I7 1255U/8GB/512GB NVME/16.0"" FHD/Window 11 /Màu Bạc (N6I7110W1)",Cái,1.0000,18000000.00,0.00
728,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Máy tính xách tay DELL Vostro 5620 I5-1240P/8GB/256GB NVME/16.0"" FHD/Window 11(V6I5001W1)",Cái,1.0000,15909091.00,0.00
727,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ nhớ máy vi tính Kingmax 8GBDDR4 - 3200 (KM-LD4-3200-8GS),Cái,1.0000,381818.00,0.00
726,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Máy tính xách tay MSI Alpha 17 B5EEK031VN / Ryzen 7 5800H / 512GBSSD/ 8GB/ RX6600M8GB/ 17.3""FHD/ 144Hz/ WIN 11/ màu đen,ba lô",Cái,1.0000,20354545.00,0.00
725,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY QUÉT ẢNH HOẶC TÀI LIỆU HP SCAN JET PRO2000 S2 SCANNER (6FW06A),Cái,1.0000,7227273.00,0.00
724,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy In Canon Laser LBP-2900,Cái,1.0000,3954545.00,0.00
723,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,ổ cứng gắn trong 250GB SSD Exceria NVMe BiCS FLASHM.2 PCIe Kioxia,Cái,1.0000,590909.00,0.00
722,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Màn hình vi tính  Dell LCD  E2216Hv - 21.5"" WHD",Cái,1.0000,1954545.00,0.00
721,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực  in phun Brother BTD60BK,Chai,2.0000,454546.00,0.00
721,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực in phun Brother BT5000,Chai,2.0000,327272.00,0.00
720,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Thiết bị định tuyến  TP-Link 2.4GHz/5GHz Archer C20,Cái,1.0000,427272.00,0.00
720,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Thiết bị chuyển mạch TP-Link, TL-SF1005D",Cái,2.0000,236364.00,0.00
719,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Hộp mực  in Ecoplus 12A/303/FX9,Hộp,1.0000,136364.00,0.00
718,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MỰC IN  Brother TN-B022,Hộp,1.0000,500000.00,0.00
717,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy In Canon Laser LBP-2900,Cái,1.0000,3627273.00,0.00
717,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím RAPOO NK2500,Cái,1.0000,136364.00,0.00
717,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột máy tính N100.BLACK - Optical Mouse,Cái,1.0000,72727.00,0.00
716,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY IN  Brother HL-L2321D,Cái,1.0000,2636364.00,0.00
715,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ máy vi tính để bàn (CPU Intel core I3 - 10105 / Ram 4gb / Ssd 240gb),Bộ,1.0000,8918182.00,0.00
715,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Màn hình máy tính Lenovo  E22 -28  / 21.5 inch Monitor-HDMI, Linecord, P/N:62B9MAR4WW",Chiếc,1.0000,2445454.00,0.00
714,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Chuột vi tính hiệu Rapoo mới 100%. Item no:12091, Model: M650Silent BR_F-Yellow Green",Cái,2.0000,527273.00,0.00
714,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ cứng SSD Western WDS500G2B0A ,500GB, Sata3 2.5""",Cái,1.0000,1281818.00,0.00
714,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,ổ cứng gắn trong 240GB SSD Exceria BiCS FLASH 2.5''SATA3 Kioxia,Cái,8.0000,4509091.00,0.00
714,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ vi xử lý vi tính Intel Corei5-10400 (BX8070110400SRH3C) +Quạt,Cái,1.0000,3000000.00,0.00
714,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mạch chính vi tính Gigabyte H510MH,Cái,1.0000,1563636.00,0.00
714,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ nhớ trong RAM DESKTOP LEXAR U­DIMM DDR48GB_LD4AU008G­B3200GSST,Cái,1.0000,418182.00,0.00
714,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ đĩa cứng  GT Kingston 2.5"" SSD (SA400S37/240G)",Cái,1.0000,354546.00,0.00
714,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Vỏ thùng máy tính  Jetek EN15,Cái,1.0000,250000.00,0.00
714,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Nguồn Jetek Model Y600T,Cái,1.0000,250000.00,0.00
714,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím  Logitech K120,Cái,5.0000,659091.00,0.00
714,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Thiết bị chuyển mạch  TP -Link, TL-SF1016D",Cái,1.0000,381818.00,0.00
714,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột máy tính N100.BLACK - Optical Mouse,Cái,22.0000,1000000.00,0.00
714,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím RAPOO NK2500,Cái,22.0000,2400000.00,0.00
713,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy  in Brother HL - L2321D,Cái,1.0000,2363636.00,0.00
713,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Thiết bị định tuyến TP - Link 300M, 2.4GHz,TL- WR841N",Cái,1.0000,245455.00,0.00
713,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím Dell Multimedia KB216,Cái,2.0000,272728.00,0.00
713,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột máy tính  Dell MS116,Cái,2.0000,145454.00,0.00
712,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực  in phun Brother BT5000M,Chai,1.0000,181818.00,0.00
712,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực  in phun Brother BT5000C,Chai,1.0000,181818.00,0.00
712,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực  in phun Brother BT5000Y,Chai,1.0000,181818.00,0.00
711,banra,7,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Thiết bị định tuyến TP-Link 2.4GHz,Archer C6",Cái,5.0000,3541818.00,0.00
